num_sim,regression_frac,bootstrap_reg_data,iav_normal_correction,qmc,repetition,seed,time,AEP mean,AEP stdev
128,0.5,True,False,True,2,665789,1.7875897830000014,12.338555642489636,0.4702076272139353
128,0.5,True,False,True,3,226328,1.797965307000002,12.356519456712943,0.48983097141620446
128,0.5,False,False,True,3,486321,1.8313313180000002,12.352485115016728,0.36401454382748594
128,0.5,False,False,True,4,985835,1.807813884999998,12.294917454891369,0.39316894059402085
128,0.5,False,False,True,5,930840,1.7911324860000022,12.36037906174465,0.3940400407382547
128,0.5,True,False,True,4,1064,1.8228271530000022,12.366955915084981,0.47838553008103396
128,0.5,True,False,True,5,84973,1.8130088979999996,12.421417410553428,0.46622748404397735
128,0.5,False,False,True,6,467230,1.8749704220000005,12.31082909398633,0.37960124237799203
128,0.5,True,False,True,6,554067,1.8751780989999993,12.41627368445471,0.43072863593578226
128,0.5,False,False,True,7,438418,1.8751202559999989,12.348225476841677,0.3591450509265985
128,0.5,True,False,True,7,868260,1.8871302310000004,12.317084366312606,0.505958860831819
128,0.5,False,False,True,8,393698,1.8774171079999995,12.315198673263668,0.3953533868001397
128,0.5,True,False,True,8,156757,1.890044023999998,12.33904894690925,0.4637852915180044
128,0.5,False,False,True,9,23138,1.8859305459999973,12.309341644663418,0.4080033973298452
128,0.5,True,False,True,9,83696,1.8793623360000034,12.351319274371255,0.5023767999480281
128,0.5,False,False,True,10,266179,1.864388831999996,12.294472625107,0.4015584683043252
128,0.5,True,False,True,10,642175,1.887142513999997,12.392649116885632,0.5302652884056756
128,0.5,False,False,True,11,871888,1.8861506339999963,12.329289648704485,0.3368051148429097
128,0.5,True,False,True,11,115974,1.8745668000000002,12.319625498439624,0.4132041499347795
128,0.5,False,False,True,12,167471,1.8554206660000006,12.363827379301236,0.36675388261102165
128,0.5,True,False,True,12,313056,1.8613065249999963,12.326653721749912,0.5089764503254091
128,0.5,False,False,True,13,632593,1.8588387920000002,12.361443534785582,0.34145697304499123
128,0.5,True,False,True,13,813778,1.8606030409999974,12.369807036531116,0.5040711143444405
128,0.5,False,False,True,14,30092,1.859833779000006,12.346115730200289,0.35986240205515835
128,0.5,True,False,True,14,435903,1.8608963929999973,12.400935848916662,0.4604261377909567
128,0.5,False,False,True,15,888129,1.942819526000001,12.323011265759723,0.4039189214135995
128,0.5,True,False,True,15,493512,1.9544303159999998,12.3713695865412,0.5272781155119856
128,0.5,False,False,True,16,343921,1.944352361,12.258492292169047,0.4258858816135163
128,0.5,False,False,True,17,117764,1.931263952000002,12.313911076747885,0.38389773193542553
128,0.5,True,False,True,16,713697,1.9418880720000047,12.338775285836208,0.5137840216932457
128,0.5,True,False,True,17,707620,1.9422207089999972,12.373796718713216,0.5595351013849369
128,0.5,True,False,True,18,874338,1.8464956440000009,12.39337893174211,0.5213097198608468
128,0.5,False,False,True,18,21814,1.8742634269999954,12.329674902858583,0.33234628271303884
128,0.5,False,False,True,19,887741,1.8691797720000025,12.319914305922177,0.3896897219773276
128,0.5,False,False,True,20,447811,1.8486544909999978,12.384676604394496,0.41203491072711346
128,0.5,True,False,True,19,529986,1.8602342370000002,12.36119689078652,0.5124393237088509
128,0.5,True,False,True,20,362260,1.851342510000002,12.31967027684131,0.4446391699979999
128,0.5,False,False,True,21,374693,1.8287521239999975,12.37560617886167,0.36905815168289985
128,0.5,True,False,True,21,533768,1.8264880750000003,12.391495175915686,0.5001395232836101
128,0.5,False,False,True,22,462006,1.8392524389999991,12.320541973755613,0.36234398326408646
128,0.5,False,False,True,23,357560,1.810499385,12.321473218988338,0.3512966449811722
128,0.5,True,False,True,22,780637,1.842244958000002,12.429491827385032,0.4416749507019685
128,0.5,True,False,True,23,996103,1.8388923919999982,12.227777172484057,0.5612756001923762
128,0.5,False,False,True,24,585343,1.8413195189999954,12.3667642594848,0.3752832372557925
128,0.5,True,False,True,24,454791,1.8593991690000067,12.380671187129943,0.4765010445956851
128,0.5,False,False,True,25,588061,1.8458060520000004,12.299139845955713,0.37458526124999925
128,0.5,False,False,True,26,484190,1.853439262000002,12.345692459434503,0.3973357468547132
128,0.5,True,False,True,25,785886,1.885983594999999,12.381564318560125,0.4730083373590967
128,0.5,True,False,True,26,362928,1.8541168970000044,12.304619493594533,0.5368211646099555
128,0.5,False,False,True,27,222364,1.8782876159999944,12.360018343103777,0.3540380386764383
128,0.5,True,False,True,27,42612,1.8912343750000034,12.290044545322141,0.48451586020840715
128,0.5,False,False,True,28,846207,1.8706769379999955,12.326929692056632,0.4058488291636039
128,0.5,True,False,True,28,46190,1.861794812999996,12.361886623458744,0.4795011784319292
128,0.5,False,False,True,29,475548,1.8617655399999933,12.29761833758841,0.35246700244389106
128,0.5,True,False,True,29,757043,1.8535289320000032,12.358635265294966,0.5226775211779274
128,1.0,False,False,False,0,355661,1.9168994349999977,12.33850853346119,0.17850035970791703
128,1.0,False,False,False,1,11871,1.917934337999995,12.366354355169033,0.2066516175871795
128,1.0,True,False,False,0,702366,1.9274526079999958,12.374930711743882,0.35441713375717554
128,1.0,True,False,False,1,654489,1.9256452330000045,12.280147468999923,0.4052074613002083
128,1.0,False,False,False,2,81532,1.9149368579999972,12.327877970364092,0.16988831572621582
128,1.0,True,False,False,2,657940,1.9336022440000065,12.396724498091663,0.3395865217225197
128,1.0,False,False,False,3,964814,2.0010387829999985,12.324164721384989,0.19134531365647212
128,1.0,True,False,False,3,110925,2.003831644999998,12.371674458903067,0.35361455432218414
128,1.0,False,False,False,4,610838,2.0087874629999973,12.3369900587625,0.18077174451100678
128,1.0,True,False,False,4,9806,1.989898267000001,12.291925503851553,0.39391959358741135
128,1.0,False,False,False,5,869020,2.011494776999996,12.353933130378694,0.19525107746737672
128,1.0,True,False,False,5,206826,2.009567200999996,12.30332377358344,0.3468805784851825
128,1.0,False,False,False,6,272640,1.9242251780000004,12.332910825407538,0.18433590373316888
128,1.0,True,False,False,6,624628,1.9479708360000032,12.300173277118372,0.35535442434568554
128,1.0,False,False,False,7,727947,1.9338417809999982,12.35089664422985,0.19986031765238135
128,1.0,True,False,False,7,78147,1.932813865,12.313949309711784,0.37020119275281965
128,1.0,False,False,False,8,114186,1.9457701819999969,12.323258359277986,0.17652862772901806
128,1.0,True,False,False,8,786784,1.9219593849999939,12.373230660890501,0.34895097023732286
128,1.0,False,False,False,9,221985,1.9075258850000054,12.330854839379468,0.186105135303407
128,1.0,True,False,False,9,55876,1.9159974489999954,12.35764096305422,0.3739469727557358
128,1.0,True,False,False,10,341717,1.9103435019999964,12.367151128438369,0.38028021662336536
128,1.0,False,False,False,10,890962,1.9394772369999984,12.316159530120858,0.19852326408999918
128,1.0,False,False,False,11,789433,1.933783567000006,12.364649630369275,0.19640195327922622
128,1.0,True,False,False,11,817230,1.9389874869999986,12.41541334961346,0.34993395256676574
128,1.0,False,False,False,12,722356,1.9062636959999963,12.342281978757029,0.1903754963729963
128,1.0,True,False,False,12,15270,1.9240245979999955,12.38758113549759,0.38291434482712167
128,1.0,True,False,False,13,606394,1.911698328,12.302280682912114,0.3639235248413376
128,1.0,False,False,False,13,975451,1.9462544969999982,12.317952588953103,0.1638226830745084
128,1.0,False,False,False,14,653899,1.9201991669999998,12.339819919926693,0.17653276960545297
128,1.0,True,False,False,14,383095,1.9064644760000036,12.32918065194622,0.3574283833537703
128,1.0,False,False,False,15,753060,1.8715191380000036,12.328936493010254,0.17698748829257802
128,1.0,True,False,False,15,784203,1.8795763950000008,12.326423783402577,0.36458922667523436
128,1.0,False,False,False,16,236399,1.8755848189999966,12.32380673981106,0.17354406530648142
128,1.0,True,False,False,16,656637,1.8782655649999995,12.339018334082272,0.37006094202954154
128,1.0,False,False,False,17,706966,1.8646695819999977,12.313748675740497,0.15673158384619232
128,1.0,True,False,False,17,439509,1.872444195,12.334769678770447,0.3314853084404922
128,1.0,False,False,False,18,174628,1.888450276999997,12.331810794691874,0.16866162508298008
128,1.0,True,False,False,19,438001,1.8841225189999946,12.31957981889378,0.39730185577788607
128,1.0,True,False,False,18,310630,1.9087414299999992,12.330726122301442,0.33578409818223237
128,1.0,False,False,False,19,196693,1.9069644389999993,12.359601235159724,0.15915275870559634
128,1.0,False,False,False,20,192753,1.9134136960000063,12.31933056961476,0.1846894696258388
128,1.0,True,False,False,20,805261,1.9372610639999976,12.364103180236233,0.32297163483958846
128,1.0,False,False,False,21,24824,1.948256997999998,12.326309362254031,0.18562095215868082
128,1.0,True,False,False,21,840191,1.932190398000003,12.335260335759274,0.3873552411315631
128,1.0,False,False,False,22,274399,1.929455271000002,12.343339374147048,0.18497717552224266
128,1.0,True,False,False,22,548589,1.9511041060000025,12.349159989415368,0.378231995567426
128,1.0,False,False,False,23,150513,1.9317239390000012,12.350331718260975,0.18908217035332123
128,1.0,True,False,False,23,841995,1.9728022409999966,12.25851900700732,0.3438505764691358
128,1.0,False,False,False,24,1978,1.9325288109999974,12.31832594398299,0.17269383135499794
128,1.0,True,False,False,24,918408,1.94547017,12.34176686107899,0.3359577260405315
128,1.0,False,False,False,25,889998,1.9481874480000059,12.302541633578937,0.1814487608192022
128,1.0,True,False,False,25,229758,1.9367394620000056,12.374768533512084,0.35312780923521925
128,1.0,False,False,False,26,421692,1.9564014550000053,12.323037620938804,0.15438965370724897
128,1.0,True,False,False,26,465307,1.9614378249999973,12.348123482524901,0.3420823305414857
128,1.0,False,False,False,27,163616,2.0895749979999962,12.339503209110049,0.16869655713299408
128,1.0,False,False,False,28,931271,2.0847842470000018,12.334097179865967,0.16527831576707763
128,1.0,True,False,False,27,322765,2.0934235920000006,12.384588499938495,0.36482112973043845
128,1.0,True,False,False,28,625072,2.079006049,12.330976184047799,0.39297156631337604
128,1.0,False,False,False,29,560245,2.0922550789999974,12.323317721499052,0.17890542041384466
128,1.0,True,False,False,29,366315,2.0741009979999987,12.289766529569638,0.3514698798946474
128,1.0,False,False,True,0,365478,2.109781550000008,12.334639931506228,0.18350074941672065
128,1.0,False,False,True,1,368356,2.103323875000001,12.333620378568591,0.1845557128415885
128,1.0,True,False,True,0,240212,2.1148474110000066,12.313614394249432,0.3646617410177446
128,1.0,True,False,True,1,134633,2.1109767219999966,12.289537990054962,0.37933564035389405
128,1.0,False,False,True,2,234616,2.112946138000005,12.332026300421962,0.18175392935118614
128,1.0,True,False,True,2,410879,2.1197861819999986,12.259668665676376,0.3468736118834552
128,1.0,False,False,True,3,580231,2.0548784300000023,12.332856072776089,0.18287749929660707
128,1.0,True,False,True,3,351398,2.037049873000001,12.348297850092973,0.37163960330592666
128,1.0,True,False,True,4,86351,2.0350240319999955,12.323308911373566,0.32977142673403026
128,1.0,False,False,True,4,433596,2.0638526350000035,12.33356371760813,0.18126884338634355
128,1.0,False,False,True,5,47614,2.0456032329999942,12.334087297828312,0.18212161903252866
128,1.0,True,False,True,5,529432,2.0499857499999905,12.332670415887984,0.34706161883361425
128,1.0,False,False,True,6,664693,2.033985610000002,12.335216531319553,0.1826439318630182
128,1.0,True,False,True,6,582056,2.0113948580000027,12.317374044510032,0.33199986090696554
128,1.0,False,False,True,7,545015,2.039021339999991,12.335891167468043,0.1825152160626317
128,1.0,True,False,True,7,757753,2.0360550639999957,12.331088252149591,0.3526788242288774
128,1.0,False,False,True,8,442510,2.038748401999996,12.334387394273488,0.18294956760372946
128,1.0,True,False,True,8,178187,2.042173129999995,12.308374040532238,0.35329683451261246
128,1.0,False,False,True,9,595177,2.07745946,12.334065009570748,0.18094752498637573
128,1.0,True,False,True,9,913781,2.059128357000006,12.335376559969438,0.3865898500819679
128,1.0,False,False,True,10,641197,2.0786672489999916,12.333992821427781,0.18233942972828684
128,1.0,True,False,True,10,314296,2.0630699829999912,12.326010106204818,0.3555519202496598
128,1.0,False,False,True,11,421035,2.0753320369999955,12.333699934309962,0.18258125981074172
128,1.0,True,False,True,11,110464,2.0592059829999982,12.35739765235097,0.3423655906076491
128,1.0,False,False,True,12,127952,2.116685232000009,12.334391839124615,0.18198693884200828
128,1.0,True,False,True,12,148065,2.1029895910000107,12.333913223886483,0.3280107504269112
128,1.0,True,False,True,13,549591,2.1053068439999976,12.31259928961552,0.3668002361187788
128,1.0,False,False,True,13,172153,2.116257052000009,12.333277618694263,0.18376404192002185
128,1.0,False,False,True,14,500541,2.1291698859999997,12.332949533146117,0.18194415652515805
128,1.0,True,False,True,14,372869,2.129618383999997,12.3600626878118,0.308694094745768
128,1.0,False,False,True,15,994007,2.0727289329999934,12.33303414380953,0.17976192349383677
128,1.0,True,False,True,15,530045,2.0946795629999997,12.348132133002277,0.36844893829530256
128,1.0,True,False,True,16,687469,2.0707842750000083,12.366498122305826,0.3787342307162399
128,1.0,False,False,True,16,211113,2.0803723930000046,12.332679725100764,0.18377041530477314
128,1.0,False,False,True,17,668244,2.070443643999994,12.333208400598402,0.18244167971476993
128,1.0,True,False,True,17,277199,2.07643797099999,12.333902008596471,0.34363312701095633
128,1.0,False,False,True,18,718234,2.0228805929999965,12.331916980509494,0.1843097285889824
128,1.0,True,False,True,18,150076,2.044077207000001,12.323140733676325,0.3343194003025495
128,1.0,False,False,True,19,939858,2.020720306000001,12.33159776985252,0.18191417360379883
128,1.0,True,False,True,19,205861,2.020321211999999,12.389784603331345,0.3929200396308137
128,1.0,False,False,True,20,735709,2.0183509140000098,12.333892261597354,0.18304921101371502
128,1.0,True,False,True,20,689464,2.027149209000001,12.382623709080786,0.32674816124488737
128,1.0,False,False,True,21,935856,2.0127322250000077,12.334182423298222,0.1822513309118915
128,1.0,False,False,True,22,630507,2.026357653000005,12.334461064848394,0.18023883247754865
128,1.0,True,False,True,22,103460,2.0414982739999914,12.391622149275952,0.37431892159898617
128,1.0,True,False,True,21,44487,2.0698201850000117,12.336291630700392,0.31122600613692475
128,1.0,False,False,True,23,332383,2.038085156000008,12.332442079994582,0.18512920104142108
128,1.0,True,False,True,23,191200,2.0156735399999945,12.341878055442958,0.3702631995260909
128,1.0,False,False,True,24,69269,2.0144557419999956,12.333451935470501,0.18212968385232425
128,1.0,False,False,True,25,710967,2.0183060100000034,12.33490679411802,0.178827772085636
128,1.0,True,False,True,25,753673,2.0161502759999905,12.354623626857393,0.3687174322370278
128,1.0,True,False,True,24,143230,2.041618474999993,12.345708954609028,0.33431523254121387
128,1.0,False,False,True,26,815089,2.0212207769999964,12.332603333633383,0.18428226597098385
128,1.0,True,False,True,26,652135,2.0356320030000035,12.373295556492229,0.3348325062744042
128,1.0,False,False,True,27,883723,1.9904103779999929,12.33258774639515,0.1819127031251746
128,1.0,True,False,True,27,222831,1.9950686709999985,12.347329850572132,0.35165001726369977
128,1.0,False,False,True,28,662049,1.9945714159999994,12.333613811299685,0.18319558572117395
128,1.0,True,False,True,28,989076,2.035406855000005,12.357852792178326,0.33420525097167886
128,1.0,False,False,True,29,450564,2.015938563000006,12.33253637768932,0.18239827550775595
128,1.0,True,False,True,29,739119,2.035670901000003,12.340401035979404,0.35916096318754004
256,0.5,False,False,False,0,105140,3.5002754670000087,12.388296390357425,0.37764499525766265
256,0.5,True,False,False,0,480960,3.507537395,12.37647046539558,0.49909034311848544
256,0.5,False,False,False,1,664860,3.5161301370000047,12.320017599236284,0.39547697075373817
256,0.5,True,False,False,1,123323,3.4845448800000014,12.3086615542192,0.5142913770342951
256,0.5,False,False,False,2,485128,3.4691465650000026,12.305512220637425,0.33570184763251476
256,0.5,True,False,False,2,657594,3.4680771990000068,12.329085341273158,0.5143078336949749
256,0.5,False,False,False,3,761210,3.421736960000004,12.303355048394415,0.37501471843391715
256,0.5,False,False,False,4,596562,3.403394719000005,12.341331326022013,0.354003050621474
256,0.5,True,False,False,3,326215,3.417082406999995,12.370052015438667,0.47091107603132076
256,0.5,True,False,False,4,972078,3.417734514000003,12.31882599305933,0.5059883497566442
256,0.5,False,False,False,5,972321,3.400302597999996,12.330723518608776,0.36870798534973437
256,0.5,True,False,False,5,58070,3.408100688999994,12.305514691510531,0.5029293045454124
256,0.5,False,False,False,6,467604,3.4139787919999947,12.350062424918328,0.3451074846696233
256,0.5,False,False,False,7,654349,3.4326755959999957,12.347536255896378,0.370876817729228
256,0.5,True,False,False,6,871037,3.4565994000000018,12.360776708849066,0.5086341510148185
256,0.5,True,False,False,7,989789,3.4378779049999935,12.363800399386355,0.5004268133974265
256,0.5,False,False,False,8,6207,3.4319774660000064,12.366944932911473,0.35825384158514867
256,0.5,True,False,False,8,706266,3.425499962999993,12.399463924306074,0.4780027868908247
256,0.5,False,False,False,9,212281,3.4487611719999904,12.351737128672637,0.37834937749035913
256,0.5,False,False,False,10,574434,3.437640942999991,12.33705298239436,0.3811050524814317
256,0.5,True,False,False,9,437588,3.4815591910000023,12.313802876635568,0.4789202124821684
256,0.5,True,False,False,10,149742,3.4578522959999987,12.382508362828965,0.4603793996099425
256,0.5,False,False,False,11,799634,3.4992662440000117,12.355649170989814,0.369136685548632
256,0.5,True,False,False,11,80731,3.4613572720000008,12.354440569959777,0.475176327755453
256,0.5,False,False,False,12,947815,3.443185016000001,12.357401713741957,0.33486748709884534
256,0.5,True,False,False,12,914475,3.453779499999996,12.317525043195854,0.5243193834463206
256,0.5,False,False,False,13,145120,3.440054927999995,12.326700193335387,0.3623154185085221
256,0.5,True,False,False,13,715020,3.4895987049999917,12.289048124920983,0.4603616760424888
256,0.5,False,False,False,14,520559,3.4782781850000077,12.369998423677117,0.359304316324629
256,0.5,True,False,False,14,365676,3.4600357799999983,12.373014285297478,0.4995457060471651
256,0.5,False,False,False,15,502961,3.569928648000001,12.34873628396241,0.3756179839300409
256,0.5,True,False,False,15,431523,3.533011203000001,12.301067911825026,0.5501938892007061
256,0.5,False,False,False,16,658537,3.5455426670000065,12.317018692791834,0.35544471856974225
256,0.5,True,False,False,16,405500,3.539544151000001,12.390354857647637,0.4929579970929282
256,0.5,False,False,False,17,92656,3.5290512470000124,12.351364447287121,0.41147958563534015
256,0.5,True,False,False,17,80397,3.5278635110000067,12.34357950956776,0.47315482309677326
256,0.5,False,False,False,18,844725,3.6661168700000104,12.315684292724459,0.35792398541440795
256,0.5,True,False,False,18,100966,3.680532943000003,12.378264675440825,0.440416527385389
256,0.5,False,False,False,19,216117,3.683783813000005,12.324306659287998,0.3973923463966023
256,0.5,True,False,False,19,601791,3.6735803879999906,12.312260828665977,0.5060218582719433
256,0.5,False,False,False,20,279901,3.665387523000007,12.378506601991784,0.3677188492383869
256,0.5,True,False,False,20,499767,3.6719276700000023,12.34204603819454,0.5216301909036267
256,0.5,False,False,False,21,182427,3.560567762000005,12.298151379743922,0.40696499738345826
256,0.5,True,False,False,21,405621,3.5881967600000024,12.36969018231504,0.5051084721275081
256,0.5,False,False,False,22,135328,3.598773825000009,12.31378426071219,0.36144866871856046
256,0.5,True,False,False,22,867309,3.5732814799999915,12.352417044013714,0.4870229854832091
256,0.5,False,False,False,23,640514,3.5666273619999913,12.388243918905808,0.34792974711950697
256,0.5,True,False,False,23,29888,3.577289936999989,12.318097906055629,0.4726276580148105
256,0.5,False,False,False,24,229192,3.4665302939999947,12.368346789264708,0.3517601778709945
256,0.5,True,False,False,24,508569,3.5161083779999984,12.357113262013891,0.4885464641140764
256,0.5,True,False,False,25,659229,3.516280444000003,12.3377553662135,0.47231805036143565
256,0.5,False,False,False,25,327887,3.5324259580000046,12.344761291929004,0.3630329727802737
256,0.5,False,False,False,26,109737,3.5212787669999983,12.37263747336826,0.40277972340286317
256,0.5,True,False,False,26,479983,3.5197272779999906,12.36865951720845,0.44839514358643096
256,0.5,False,False,False,27,612866,3.6189192000000077,12.307417284086615,0.396694371119381
256,0.5,True,False,False,27,323902,3.58269377500001,12.319939258690448,0.4752922638604396
256,0.5,True,False,False,28,623988,3.5507963169999925,12.365204308990775,0.5037558219081045
256,0.5,False,False,False,28,958106,3.5605552990000007,12.361476419999676,0.378022291478588
256,0.5,False,False,False,29,156420,3.571979196000001,12.338128838631256,0.38742539072166077
256,0.5,True,False,False,29,797463,3.5252216730000043,12.327874968698072,0.5114618611792172
256,0.5,False,False,True,0,803119,3.529751312000002,12.353243879778029,0.3609437465675174
256,0.5,True,False,True,0,335706,3.5160749530000004,12.323150660567986,0.4814346772460205
256,0.5,False,False,True,1,843466,3.5301727709999966,12.346649100852467,0.40270477300441343
256,0.5,True,False,True,1,760282,3.5263879330000094,12.37300201746412,0.4630481355344031
256,0.5,False,False,True,2,756082,3.524948526000003,12.352901134916735,0.3662346934781782
256,0.5,True,False,True,2,224939,3.514544164,12.292052624258448,0.5510412431861164
256,0.5,False,False,True,3,887695,3.6284766919999925,12.349091095009118,0.36558192855685806
256,0.5,True,False,True,3,810311,3.6275106219999884,12.345039965332,0.4517239909617782
256,0.5,True,False,True,4,517948,3.6410988979999956,12.33840917368033,0.49699385521990136
256,0.5,False,False,True,4,721194,3.646407633999999,12.338881262405575,0.36191710890520307
256,0.5,False,False,True,5,657532,3.652302879000004,12.321571645203626,0.3773650629346267
256,0.5,True,False,True,5,211103,3.6571187440000017,12.36333599330707,0.4909664333258649
256,0.5,False,False,True,6,680362,3.546430841000003,12.379815353477701,0.37573697392866917
256,0.5,True,False,True,6,365303,3.5540439849999927,12.291251436122453,0.5044854043172443
256,0.5,True,False,True,7,829703,3.5521744159999997,12.33810240098524,0.48290750805003285
256,0.5,False,False,True,7,757387,3.5607010189999926,12.319433187327242,0.39621615332492344
256,0.5,False,False,True,8,446929,3.5594877059999845,12.3411750323337,0.4037772544774537
256,0.5,True,False,True,8,290741,3.5682045740000206,12.34891660345067,0.4909396150923976
256,0.5,False,False,True,9,947064,3.7068737689999978,12.354526187955091,0.3624627885687213
256,0.5,True,False,True,9,625777,3.714701327,12.362223804410776,0.5086683400777947
256,0.5,True,False,True,10,461320,3.6890534599999967,12.35387949350594,0.44533820907828514
256,0.5,False,False,True,10,123453,3.724401393000022,12.312295776359141,0.38534330332835925
256,0.5,False,False,True,11,152469,3.6919046659999992,12.342065003236645,0.3948591775203919
256,0.5,True,False,True,11,6216,3.7038542869999844,12.365040625488792,0.4629510546296741
256,0.5,False,False,True,12,439213,3.5681450050000194,12.341638620883321,0.41245021085448563
