num_sim,regression_frac,bootstrap_reg_data,iav_normal_correction,qmc,repetition,seed,time,AEP mean,AEP stdev
16,1.0,False,False,True,28,713390,0.4752441239999996,12.337948941291197,0.18152799050882823
16,1.0,False,False,True,29,449743,0.5112764289999987,12.339036812623059,0.17638456608025924
32,1.0,False,False,False,0,912629,0.7091662620000001,12.366996807082488,0.22135209531677338
32,1.0,False,False,False,1,523401,0.707195021999997,12.368195882394915,0.20367825091831043
32,1.0,False,False,False,4,759014,0.6869661990000004,12.325491125327206,0.1743612591450168
32,1.0,False,False,False,3,58539,0.7246683009999977,12.327557808141384,0.1690870052661992
32,1.0,False,False,False,2,313885,0.7480674490000006,12.350080648379,0.16761815891732235
32,1.0,False,False,False,5,123505,0.697813306999997,12.328326539873723,0.16405299960915656
32,1.0,False,False,False,7,875683,0.6765420310000003,12.296251061719273,0.1561854855959201
32,1.0,False,False,False,6,462982,0.7035089280000015,12.348974806940701,0.18092426507954917
32,1.0,False,False,False,9,838164,0.725409507000002,12.337586146495338,0.18653218622183693
32,1.0,False,False,False,10,702977,0.716755899999999,12.34863218626496,0.16236062644746857
32,1.0,False,False,False,8,314165,0.7439038720000006,12.294663827709115,0.15250968717133245
32,1.0,False,False,False,11,881332,0.7125799970000024,12.298497254825191,0.20232093250482341
32,1.0,False,False,False,12,705685,0.7656277849999995,12.331195438129225,0.15083541809214934
32,1.0,False,False,False,13,641087,0.7833000470000009,12.392214107630778,0.1944248964112097
32,1.0,False,False,False,16,49198,0.7609471200000009,12.343499780035911,0.15405905970345407
32,1.0,False,False,False,15,543347,0.7760881700000013,12.377052680710777,0.19625600423227466
32,1.0,False,False,False,17,37568,0.7652583749999984,12.320381382002559,0.15343845100287268
32,1.0,False,False,False,14,881870,0.804830900999999,12.331268484015075,0.21507730906434303
32,1.0,False,False,False,18,75787,0.7339873420000025,12.379289582714373,0.17597289292749338
32,1.0,False,False,False,19,231040,0.7713914720000012,12.318724434624636,0.1615080605924684
32,1.0,False,False,False,22,471976,0.7074475800000002,12.305589834548838,0.15010101975051832
32,1.0,False,False,False,20,528466,0.7415563239999976,12.33676584645102,0.1734846425148561
32,1.0,False,False,False,23,319262,0.7157050629999979,12.311893991931216,0.1819669528162811
32,1.0,False,False,False,21,366759,0.7490764170000013,12.298017805643182,0.17822548475322816
32,1.0,False,False,False,24,377671,0.7032551900000001,12.323060418677594,0.20087676530465526
32,1.0,False,False,False,25,610514,0.7260910120000013,12.277207487616565,0.14764583060404335
32,1.0,False,False,False,26,428638,0.6992476709999984,12.292862463404447,0.1619165460882507
32,1.0,False,False,False,27,342425,0.724903286,12.361711646825045,0.18991193134704953
32,1.0,False,False,False,28,256155,0.7575269019999986,12.381063744774819,0.2024942851077935
32,1.0,False,False,False,29,992175,0.7564612909999973,12.385322906766868,0.1748072008106629
32,1.0,False,False,True,0,831021,0.8186938720000008,12.329673845325209,0.17183662876579572
32,1.0,False,False,True,1,304114,0.805059178999997,12.334410637491425,0.17496633598346473
32,1.0,False,False,True,2,9383,0.804565084,12.334264603442007,0.17496801205291557
32,1.0,False,False,True,3,243451,0.7989568919999996,12.331681662777939,0.1869435589517096
32,1.0,False,False,True,5,28463,0.7934424200000016,12.33464441556572,0.18486688176839558
32,1.0,False,False,True,4,755670,0.8057674269999993,12.328312594338442,0.1945522499400774
32,1.0,False,False,True,6,460291,0.8241645800000015,12.335437370034825,0.19046852679008697
32,1.0,False,False,True,7,222805,0.8390699049999988,12.339917777412074,0.1943430595140708
32,1.0,False,False,True,8,895849,0.8323257650000002,12.333530641738466,0.17736600359421978
32,1.0,False,False,True,9,339968,0.826291587,12.330220040997311,0.18059235369845514
32,1.0,False,False,True,11,38168,0.8136427809999986,12.342425393508405,0.178839839355933
32,1.0,False,False,True,10,464291,0.8198059850000021,12.335794190912248,0.1886157179859475
32,1.0,False,False,True,12,931288,0.8102006000000017,12.33617072184359,0.19119110708959022
32,1.0,False,False,True,13,794642,0.7849549690000011,12.336326211650531,0.189330164708086
32,1.0,False,False,True,14,950292,0.7944121609999968,12.338564352014163,0.18922729785066292
32,1.0,False,False,True,15,318860,0.8129256520000006,12.335837224894261,0.18498324575979794
32,1.0,False,False,True,16,81186,0.8084550430000021,12.332213460075103,0.19147493870337814
32,1.0,False,False,True,17,213130,0.8095514270000024,12.33768805333137,0.18015064283772514
32,1.0,False,False,True,18,41013,0.8324573899999983,12.331737254222203,0.19759599531101474
32,1.0,False,False,True,19,466487,0.8174780390000009,12.331047047558624,0.19131307912195275
32,1.0,False,False,True,20,72210,0.8291336029999989,12.332387218463484,0.1932932962024229
32,1.0,False,False,True,21,797646,0.8246046460000009,12.33811330015768,0.17047707608943224
32,1.0,False,False,True,22,735560,0.8243408959999989,12.328559136204152,0.1826243982246841
32,1.0,False,False,True,23,557150,0.8360444929999993,12.334028366429902,0.19650357022852868
32,1.0,False,False,True,24,835095,0.7979325410000015,12.332999803582673,0.18423155614285083
32,1.0,False,False,True,25,351675,0.840503230000003,12.33014649087795,0.19588380874874317
32,1.0,False,False,True,26,370501,0.823745572,12.33387107959526,0.1824593582336938
32,1.0,False,False,True,27,206922,0.8212612069999992,12.334348302475757,0.1904851495330663
32,1.0,False,False,True,28,967239,0.8039875740000006,12.33128495535665,0.18718364294648687
32,1.0,False,False,True,29,243161,0.8381320820000013,12.328250818525612,0.1895459201208355
64,1.0,False,False,False,0,915747,1.1264203029999997,12.319797110705647,0.19637275675487356
64,1.0,False,False,False,1,794151,1.1124233930000003,12.329383654727504,0.183766129853444
64,1.0,False,False,False,2,151152,1.1121215729999996,12.325636765567397,0.190457281552843
64,1.0,False,False,False,4,172031,1.1070761850000004,12.357834814837496,0.1816314886769128
64,1.0,False,False,False,3,368622,1.1359679100000015,12.363519826753567,0.1995256410077913
64,1.0,False,False,False,5,784139,1.0996241170000012,12.326795668071263,0.193759240802566
64,1.0,False,False,False,6,441362,1.1101441769999987,12.313479497123241,0.20005571102259745
64,1.0,False,False,False,7,988822,1.0936460080000003,12.316710083456757,0.18816563039672593
64,1.0,False,False,False,8,522355,1.0909316129999986,12.30374922654243,0.17231040732082115
64,1.0,False,False,False,9,765368,1.1385042579999975,12.33286034353625,0.16950679244628702
64,1.0,False,False,False,10,786786,1.12398357,12.288310868494493,0.16978823132908516
64,1.0,False,False,False,11,450955,1.1241743160000013,12.323131413314746,0.19302915105212756
64,1.0,False,False,False,12,852547,1.164036859000003,12.341878152312342,0.16546480360473712
64,1.0,False,False,False,13,839918,1.174198379,12.330985933273581,0.1236391732047377
64,1.0,False,False,False,14,427712,1.1815034789999999,12.340408635402696,0.17154016106484432
64,1.0,False,False,False,16,692005,1.1371307920000007,12.301325850704982,0.18885642874634515
64,1.0,False,False,False,15,699023,1.1484016330000024,12.371135273905946,0.19099754447565262
64,1.0,False,False,False,17,764208,1.1398289360000007,12.378117500445153,0.19950539580691293
64,1.0,False,False,False,18,733566,1.146307483000001,12.337666737246032,0.17919654783202432
64,1.0,False,False,False,19,173106,1.1748804390000025,12.341862210870307,0.21975820947851055
64,1.0,False,False,False,20,768828,1.1604193289999998,12.303627514082443,0.1578895639764913
64,1.0,False,False,False,21,337819,1.1729818399999985,12.322475586774205,0.1633118764965083
64,1.0,False,False,False,22,576092,1.179977000000001,12.320998282906213,0.18488408138891124
64,1.0,False,False,False,23,878025,1.1776309030000007,12.362309919040559,0.17387793892355993
64,1.0,False,False,False,24,296594,1.198781438000001,12.335103085831882,0.187767621943388
64,1.0,False,False,False,25,773258,1.1939483180000003,12.31336395551665,0.17041084144948013
64,1.0,False,False,False,26,427348,1.1848753800000011,12.372701797387311,0.1772922079135933
64,1.0,False,False,False,27,210922,1.1861035499999986,12.341326485692674,0.15142903138520092
64,1.0,False,False,False,28,207597,1.180644640999997,12.334300174030712,0.17523873104835952
64,1.0,False,False,False,29,472643,1.194500412,12.321356247465598,0.15729253359625525
64,1.0,False,False,True,0,297331,1.168370564,12.332526436754343,0.18480940145205493
64,1.0,False,False,True,2,231431,1.174195601000001,12.334282281777506,0.18451101021857094
64,1.0,False,False,True,1,97432,1.1804845299999975,12.334176020816003,0.18581772725237736
64,1.0,False,False,True,3,616101,1.1842562610000016,12.333285268309018,0.19216181238296035
64,1.0,False,False,True,4,42982,1.1823866409999972,12.330345383858557,0.1852064557499898
64,1.0,False,False,True,5,578764,1.1837749399999993,12.334184902791536,0.18906621366168175
64,1.0,False,False,True,6,728457,1.1962045229999987,12.33591757905473,0.18666385159084883
64,1.0,False,False,True,8,493274,1.1980002940000034,12.334592158713045,0.18288142325115647
64,1.0,False,False,True,7,971574,1.2115490899999983,12.338711273074225,0.18508129710758295
64,1.0,False,False,True,10,146233,1.2030085649999975,12.334496026167674,0.18678015353240987
64,1.0,False,False,True,9,666530,1.2157024719999967,12.333932737080161,0.17871711972266244
64,1.0,False,False,True,11,793669,1.215747241999999,12.33792965102003,0.1773943954544065
64,1.0,False,False,True,12,678539,1.2487610189999998,12.332854740332836,0.18292348859233462
64,1.0,False,False,True,14,792566,1.2293418499999973,12.337005118902807,0.17990165977511585
64,1.0,False,False,True,13,455048,1.2583519800000005,12.33264664758079,0.17822642974465233
64,1.0,False,False,True,15,775541,1.243553378999998,12.33528316870887,0.186533614880471
64,1.0,False,False,True,16,94640,1.2438758390000046,12.331602749929377,0.18927017988865272
64,1.0,False,False,True,17,610383,1.246364247999999,12.335945275476465,0.18562198613808162
64,1.0,False,False,True,18,845631,1.2630307840000015,12.335662470664577,0.18342133841936584
64,1.0,False,False,True,19,991446,1.2613481310000054,12.334164943211533,0.19291998559336582
64,1.0,False,False,True,20,831215,1.263479278999995,12.333680551067058,0.18736465212789008
64,1.0,False,False,True,21,506149,1.2764019910000002,12.331992114380384,0.18392460886472128
64,1.0,False,False,True,22,399723,1.2750140240000007,12.336090398800367,0.18590469739988535
64,1.0,False,False,True,23,492336,1.2674562770000009,12.334872990770195,0.18207681221325941
64,1.0,False,False,True,24,250474,1.3133002550000015,12.336808680368625,0.18426669740242038
64,1.0,False,False,True,25,117974,1.298210521999998,12.335108422657541,0.1812634107344581
64,1.0,False,False,True,26,570746,1.300326592999994,12.332150808201959,0.18377480882745917
64,1.0,False,False,True,28,936669,1.2899883070000016,12.334381045890222,0.18626107039709425
64,1.0,False,False,True,27,130091,1.301791909000002,12.332107093558564,0.18232448099270226
64,1.0,False,False,True,29,539510,1.289860437999998,12.335122103843972,0.1833980777320966
128,1.0,False,False,False,0,728048,1.9842738400000002,12.344377173916268,0.1908292187861414
128,1.0,False,False,False,1,215612,1.9953289589999983,12.363932800833185,0.18132791224706624
128,1.0,False,False,False,2,156864,1.995160495999997,12.347921807792494,0.17929805850895297
128,1.0,False,False,False,3,183467,2.0062916470000047,12.323529046111696,0.16951473162410896
128,1.0,False,False,False,5,278302,2.009997102,12.316410844137012,0.16831360031616596
128,1.0,False,False,False,4,899098,2.0414902979999994,12.34945363384224,0.20258314970291927
128,1.0,False,False,False,6,796474,2.0043587429999974,12.31779355155113,0.19008279326698818
128,1.0,False,False,False,7,558883,2.0000734199999997,12.354993955059703,0.19571675719320566
128,1.0,False,False,False,8,805198,1.9761739299999945,12.33731804192358,0.1935417838873798
128,1.0,False,False,False,9,923595,1.9827950769999987,12.360360806974164,0.18545231818449306
128,1.0,False,False,False,10,557001,1.966069122999997,12.34394012961117,0.20182939383884674
128,1.0,False,False,False,11,834053,1.9860735429999963,12.329755267626274,0.1953085536589943
128,1.0,False,False,False,12,729609,2.029192388999995,12.311991475808666,0.1935350231192495
128,1.0,False,False,False,13,553806,2.018382392999996,12.344778811170073,0.16815804248425162
128,1.0,False,False,False,14,973465,2.032172400999997,12.354568162360298,0.18665145944414313
128,1.0,False,False,False,15,503949,2.025919383999998,12.349320927588733,0.19458967073405964
128,1.0,False,False,False,16,947883,2.0392348909999995,12.347033032602011,0.1667483007900868
128,1.0,False,False,False,17,682168,2.0303157319999983,12.336461159404964,0.18974270807759427
128,1.0,False,False,False,18,668363,1.9688034769999945,12.37678397223135,0.1786199850762302
128,1.0,False,False,False,19,964326,1.9812348280000052,12.33339860155067,0.1697176798893733
128,1.0,False,False,False,20,366167,1.9990810060000044,12.3237362751774,0.18801694614242676
128,1.0,False,False,False,21,347060,1.9723419780000029,12.329804914654023,0.1901247162827368
128,1.0,False,False,False,22,770641,1.9592079009999992,12.334484256942986,0.1738418071171526
128,1.0,False,False,False,23,22651,1.9683391690000036,12.325405580661,0.1875392545693135
128,1.0,False,False,False,24,648353,1.9709912140000014,12.350891267550148,0.17418311645495319
